Date,Total,Category,State
2022-05-04,366647784.2166667,Beverages,Pennsylvania
2022-05-05,369867059.10833335,Beverages,Pennsylvania
2022-05-06,373086334.0,Beverages,Pennsylvania
2022-05-07,371752407.3111111,Beverages,Pennsylvania
2022-05-08,370418480.62222224,Beverages,Pennsylvania
2022-05-09,369084553.93333334,Beverages,Pennsylvania
2022-05-10,367750627.24444443,Beverages,Pennsylvania
2022-05-11,366416700.5555556,Beverages,Pennsylvania
2022-05-12,365082773.8666667,Beverages,Pennsylvania
2022-05-13,363748847.17777777,Beverages,Pennsylvania
2022-05-14,362414920.4888889,Beverages,Pennsylvania
2022-05-15,361080993.8,Beverages,Pennsylvania
2022-05-16,364134799.81428576,Beverages,Pennsylvania
2022-05-17,367188605.82857144,Beverages,Pennsylvania
2022-05-18,370242411.8428572,Beverages,Pennsylvania
2022-05-19,373296217.85714287,Beverages,Pennsylvania
2022-05-20,376350023.8714286,Beverages,Pennsylvania
2022-05-21,379403829.8857143,Beverages,Pennsylvania
2022-05-22,382457635.90000004,Beverages,Pennsylvania
2022-05-23,381135517.5714286,Beverages,Pennsylvania
2022-05-24,379813399.24285716,Beverages,Pennsylvania
2022-05-25,378491280.9142857,Beverages,Pennsylvania
2022-05-26,377169162.5857143,Beverages,Pennsylvania
2022-05-27,375847044.25714284,Beverages,Pennsylvania
2022-05-28,374524925.9285714,Beverages,Pennsylvania
2022-05-29,373202807.59999996,Beverages,Pennsylvania
2022-05-30,359587299.375,Beverages,Pennsylvania
2022-05-31,345971791.15,Beverages,Pennsylvania
2022-06-01,332356282.92499995,Beverages,Pennsylvania
2022-06-02,318740774.7,Beverages,Pennsylvania
2022-06-03,325893348.2,Beverages,Pennsylvania
2022-06-04,328549814.125,Beverages,Pennsylvania
2022-06-05,331206280.05,Beverages,Pennsylvania
2022-06-06,333862745.975,Beverages,Pennsylvania
2022-06-07,336519211.9,Beverages,Pennsylvania
2022-06-08,339175677.825,Beverages,Pennsylvania
2022-06-09,341832143.75,Beverages,Pennsylvania
2022-06-10,344488609.675,Beverages,Pennsylvania
2022-06-11,347145075.6,Beverages,Pennsylvania
2022-06-12,349910021.52500004,Beverages,Pennsylvania
2022-06-13,352674967.45000005,Beverages,Pennsylvania
2022-06-14,355439913.375,Beverages,Pennsylvania
2022-06-15,358204859.3,Beverages,Pennsylvania
2022-06-16,360969805.225,Beverages,Pennsylvania
2022-06-17,363734751.15,Beverages,Pennsylvania
2022-06-18,366499697.075,Beverages,Pennsylvania
2022-06-19,369264643.0,Beverages,Pennsylvania
2022-06-20,370259492.7714286,Beverages,Pennsylvania
2022-06-21,371254342.5428571,Beverages,Pennsylvania
2022-06-22,372249192.3142857,Beverages,Pennsylvania
2022-06-23,373244042.0857143,Beverages,Pennsylvania
2022-06-24,374238891.85714287,Beverages,Pennsylvania
2022-06-25,375233741.6285714,Beverages,Pennsylvania
2022-06-26,376228591.4,Beverages,Pennsylvania
2022-06-27,376591278.6083333,Beverages,Pennsylvania
2022-06-28,376953965.81666666,Beverages,Pennsylvania
2022-06-29,377316653.025,Beverages,Pennsylvania
2022-06-30,377679340.23333335,Beverages,Pennsylvania
2022-07-01,378042027.44166666,Beverages,Pennsylvania
2022-07-02,378404714.65,Beverages,Pennsylvania
2022-07-03,378767401.85833335,Beverages,Pennsylvania
2022-07-04,379130089.06666666,Beverages,Pennsylvania
2022-07-05,379492776.27500004,Beverages,Pennsylvania
2022-07-06,379855463.48333335,Beverages,Pennsylvania
2022-07-07,380218150.6916667,Beverages,Pennsylvania
2022-07-08,380580837.90000004,Beverages,Pennsylvania
2022-07-09,381175919.3888889,Beverages,Pennsylvania
2022-07-10,381771000.8777778,Beverages,Pennsylvania
2022-07-11,382366082.3666667,Beverages,Pennsylvania
2022-07-12,382961163.8555556,Beverages,Pennsylvania
2022-07-13,383556245.34444445,Beverages,Pennsylvania
2022-07-14,384151326.8333334,Beverages,Pennsylvania
2022-07-15,384746408.32222223,Beverages,Pennsylvania
2022-07-16,385341489.81111115,Beverages,Pennsylvania
2022-07-17,385936571.3,Beverages,Pennsylvania
2022-07-18,385168386.2285714,Beverages,Pennsylvania
2022-07-19,384400201.1571429,Beverages,Pennsylvania
2022-07-20,383632016.0857143,Beverages,Pennsylvania
2022-07-21,382863831.01428574,Beverages,Pennsylvania
2022-07-22,382095645.94285715,Beverages,Pennsylvania
2022-07-23,381327460.8714286,Beverages,Pennsylvania
2022-07-24,380559275.8,Beverages,Pennsylvania
2022-07-25,380379057.74285716,Beverages,Pennsylvania
2022-07-26,380198839.6857143,Beverages,Pennsylvania
2022-07-27,380018621.62857145,Beverages,Pennsylvania
2022-07-28,379838403.5714286,Beverages,Pennsylvania
2022-07-29,379658185.51428574,Beverages,Pennsylvania
2022-07-30,379477967.4571429,Beverages,Pennsylvania
2022-07-31,379297749.40000004,Beverages,Pennsylvania
2022-08-01,374364666.26000005,Beverages,Pennsylvania
2022-08-02,369431583.12,Beverages,Pennsylvania
2022-08-03,364498499.98,Beverages,Pennsylvania
2022-08-04,359565416.84,Beverages,Pennsylvania
2022-08-05,354632333.7,Beverages,Pennsylvania
2022-08-06,357872437.4111111,Beverages,Pennsylvania
2022-08-07,361112541.12222224,Beverages,Pennsylvania
2022-08-08,364352644.8333333,Beverages,Pennsylvania
2022-08-09,367592748.54444444,Beverages,Pennsylvania
2022-08-10,370832852.25555557,Beverages,Pennsylvania
2022-08-11,374072955.9666667,Beverages,Pennsylvania
2022-08-12,377313059.67777777,Beverages,Pennsylvania
2022-08-13,380553163.3888889,Beverages,Pennsylvania
2022-08-14,383793267.1,Beverages,Pennsylvania
2022-08-15,382771664.24285716,Beverages,Pennsylvania
2022-08-16,381750061.3857143,Beverages,Pennsylvania
2022-08-17,380728458.5285714,Beverages,Pennsylvania
2022-08-18,379706855.6714286,Beverages,Pennsylvania
2022-08-19,378685252.81428576,Beverages,Pennsylvania
2022-08-20,377663649.9571429,Beverages,Pennsylvania
2022-08-21,376642047.1,Beverages,Pennsylvania
2022-08-22,376987653.7285714,Beverages,Pennsylvania
2022-08-23,377333260.35714287,Beverages,Pennsylvania
2022-08-24,377678866.98571426,Beverages,Pennsylvania
2022-08-25,378024473.6142857,Beverages,Pennsylvania
2022-08-26,378370080.2428571,Beverages,Pennsylvania
2022-08-27,378715686.87142855,Beverages,Pennsylvania
2022-08-28,379061293.49999994,Beverages,Pennsylvania
2022-08-29,362437538.15,Beverages,Pennsylvania
2022-08-30,345813782.79999995,Beverages,Pennsylvania
2022-08-31,329190027.4499999,Beverages,Pennsylvania
2022-09-01,312566272.09999996,Beverages,Pennsylvania
2022-09-02,317481649.0,Beverages,Pennsylvania
2022-09-03,322397025.9,Beverages,Pennsylvania
2022-09-04,327312402.8,Beverages,Pennsylvania
2022-09-05,332227779.7,Beverages,Pennsylvania
2022-09-06,337143156.6,Beverages,Pennsylvania
2022-09-07,342058533.5,Beverages,Pennsylvania
2022-09-08,346973910.40000004,Beverages,Pennsylvania
2022-09-09,351889287.3000001,Beverages,Pennsylvania
2022-09-10,356804664.20000005,Beverages,Pennsylvania
2022-09-11,357939392.6750001,Beverages,Pennsylvania
2022-09-12,359074121.15000004,Beverages,Pennsylvania
2022-09-13,360208849.625,Beverages,Pennsylvania
2022-09-14,361343578.1,Beverages,Pennsylvania
2022-09-15,362478306.57500005,Beverages,Pennsylvania
2022-09-16,363613035.05,Beverages,Pennsylvania
2022-09-17,364747763.525,Beverages,Pennsylvania
2022-09-18,365882492.0,Beverages,Pennsylvania
2022-09-19,364758210.2714286,Beverages,Pennsylvania
2022-09-20,363633928.54285717,Beverages,Pennsylvania
2022-09-21,362509646.81428576,Beverages,Pennsylvania
2022-09-22,361385365.0857143,Beverages,Pennsylvania
2022-09-23,360261083.35714287,Beverages,Pennsylvania
2022-09-24,359136801.62857145,Beverages,Pennsylvania
2022-09-25,358012519.90000004,Beverages,Pennsylvania
2022-09-26,356434336.1,Beverages,Pennsylvania
2022-09-27,354856152.3,Beverages,Pennsylvania
2022-09-28,353277968.5,Beverages,Pennsylvania
2022-09-29,351699784.7,Beverages,Pennsylvania
2022-09-30,350121600.90000004,Beverages,Pennsylvania
2022-10-01,348543417.1,Beverages,Pennsylvania
2022-10-02,346965233.3,Beverages,Pennsylvania
2022-10-03,345387049.5,Beverages,Pennsylvania
2022-10-04,343808865.7,Beverages,Pennsylvania
2022-10-05,354159163.6333333,Beverages,Pennsylvania
2022-10-06,364509461.5666667,Beverages,Pennsylvania
2022-10-07,374859759.50000006,Beverages,Pennsylvania
2022-10-08,372365461.01111114,Beverages,Pennsylvania
2022-10-09,369871162.5222223,Beverages,Pennsylvania
2022-10-10,367376864.03333336,Beverages,Pennsylvania
2022-10-11,364882565.5444445,Beverages,Pennsylvania
2022-10-12,362388267.0555556,Beverages,Pennsylvania
2022-10-13,359893968.5666667,Beverages,Pennsylvania
2022-10-14,357399670.0777778,Beverages,Pennsylvania
2022-10-15,354905371.58888894,Beverages,Pennsylvania
2022-10-16,352411073.1,Beverages,Pennsylvania
2022-10-17,351494712.6571429,Beverages,Pennsylvania
2022-10-18,350578352.21428573,Beverages,Pennsylvania
2022-10-19,349661991.7714286,Beverages,Pennsylvania
2022-10-20,348745631.3285715,Beverages,Pennsylvania
2022-10-21,347829270.88571435,Beverages,Pennsylvania
2022-10-22,346912910.4428572,Beverages,Pennsylvania
2022-10-23,345996550.00000006,Beverages,Pennsylvania
2022-10-24,345627855.9428572,Beverages,Pennsylvania
2022-10-25,345259161.88571435,Beverages,Pennsylvania
2022-10-26,344890467.8285715,Beverages,Pennsylvania
2022-10-27,344521773.7714286,Beverages,Pennsylvania
2022-10-28,344153079.71428573,Beverages,Pennsylvania
2022-10-29,343784385.6571429,Beverages,Pennsylvania
2022-10-30,343415691.6,Beverages,Pennsylvania
2022-10-31,345407056.82000005,Beverages,Pennsylvania
2022-11-01,347398422.04,Beverages,Pennsylvania
2022-11-02,349389787.26,Beverages,Pennsylvania
2022-11-03,351381152.48,Beverages,Pennsylvania
2022-11-04,353372517.70000005,Beverages,Pennsylvania
2022-11-05,355363882.92,Beverages,Pennsylvania
2022-11-06,357355248.14,Beverages,Pennsylvania
2022-11-07,359346613.36,Beverages,Pennsylvania
2022-11-08,361337978.58000004,Beverages,Pennsylvania
2022-11-09,363329343.8,Beverages,Pennsylvania
2022-11-10,358762970.9666667,Beverages,Pennsylvania
2022-11-11,354196598.1333333,Beverages,Pennsylvania
2022-11-12,349630225.3,Beverages,Pennsylvania
2022-11-13,351470196.9,Beverages,Pennsylvania
2022-11-14,351724899.2285714,Beverages,Pennsylvania
2022-11-15,351979601.55714285,Beverages,Pennsylvania
2022-11-16,352234303.8857143,Beverages,Pennsylvania
2022-11-17,352489006.21428573,Beverages,Pennsylvania
2022-11-18,352743708.54285717,Beverages,Pennsylvania
2022-11-19,352998410.8714286,Beverages,Pennsylvania
2022-11-20,353253113.20000005,Beverages,Pennsylvania
2022-11-21,352806150.1,Beverages,Pennsylvania
2022-11-22,352359187.00000006,Beverages,Pennsylvania
2022-11-23,351912223.90000004,Beverages,Pennsylvania
2022-11-24,351465260.8000001,Beverages,Pennsylvania
2022-11-25,351018297.70000005,Beverages,Pennsylvania
2022-11-26,350571334.6000001,Beverages,Pennsylvania
2022-11-27,350124371.50000006,Beverages,Pennsylvania
2022-11-28,352764075.00000006,Beverages,Pennsylvania
2022-11-29,355403778.50000006,Beverages,Pennsylvania
2022-11-30,358043482.00000006,Beverages,Pennsylvania
2022-12-01,360683185.50000006,Beverages,Pennsylvania
2022-12-02,363322889.0,Beverages,Pennsylvania
2022-12-03,365962592.5,Beverages,Pennsylvania
2022-12-04,368602296.0,Beverages,Pennsylvania
2022-12-05,371241999.5,Beverages,Pennsylvania
2022-12-06,373881703.0,Beverages,Pennsylvania
2022-12-07,372735085.8,Beverages,Pennsylvania
2022-12-08,371588468.6,Beverages,Pennsylvania
2022-12-09,370441851.4,Beverages,Pennsylvania
2022-12-10,369295234.2,Beverages,Pennsylvania
2022-12-11,368148617.0,Beverages,Pennsylvania
2022-12-12,367001999.79999995,Beverages,Pennsylvania
2022-12-13,365855382.59999996,Beverages,Pennsylvania
2022-12-14,364708765.4,Beverages,Pennsylvania
2022-12-15,363562148.2,Beverages,Pennsylvania
2022-12-16,362415531.0,Beverages,Pennsylvania
2022-12-17,361268913.79999995,Beverages,Pennsylvania
2022-12-18,360122296.59999996,Beverages,Pennsylvania
2022-12-19,362000480.28571427,Beverages,Pennsylvania
2022-12-20,363878663.9714286,Beverages,Pennsylvania
2022-12-21,365756847.6571429,Beverages,Pennsylvania
2022-12-22,367635031.3428571,Beverages,Pennsylvania
2022-12-23,369513215.0285714,Beverages,Pennsylvania
2022-12-24,371391398.71428573,Beverages,Pennsylvania
2022-12-25,373269582.40000004,Beverages,Pennsylvania
2022-12-26,367127522.54285717,Beverages,Pennsylvania
2022-12-27,360985462.6857143,Beverages,Pennsylvania
2022-12-28,354843402.82857144,Beverages,Pennsylvania
2022-12-29,348701342.97142863,Beverages,Pennsylvania
2022-12-30,342559283.11428577,Beverages,Pennsylvania
2022-12-31,336417223.2571429,Beverages,Pennsylvania
2023-01-01,330275163.40000004,Beverages,Pennsylvania
2023-01-02,331111057.7357143,Beverages,Pennsylvania
2023-01-03,331946952.0714286,Beverages,Pennsylvania
2023-01-04,332782846.4071429,Beverages,Pennsylvania
2023-01-05,333618740.74285716,Beverages,Pennsylvania
2023-01-06,334454635.07857144,Beverages,Pennsylvania
2023-01-07,335290529.4142857,Beverages,Pennsylvania
2023-01-08,336126423.75,Beverages,Pennsylvania
2023-01-09,336962318.08571434,Beverages,Pennsylvania
2023-01-10,337798212.4214286,Beverages,Pennsylvania
2023-01-11,338634106.7571429,Beverages,Pennsylvania
2023-01-12,339470001.0928572,Beverages,Pennsylvania
2023-01-13,340305895.42857146,Beverages,Pennsylvania
2023-01-14,341141789.76428574,Beverages,Pennsylvania
2023-01-15,341977684.1,Beverages,Pennsylvania
2023-01-16,339583329.94285715,Beverages,Pennsylvania
2023-01-17,337188975.7857143,Beverages,Pennsylvania
2023-01-18,334794621.62857145,Beverages,Pennsylvania
2023-01-19,332400267.4714286,Beverages,Pennsylvania
2023-01-20,330005913.3142857,Beverages,Pennsylvania
2023-01-21,327611559.1571429,Beverages,Pennsylvania
2023-01-22,325217205.0,Beverages,Pennsylvania
2023-01-23,325950977.44285715,Beverages,Pennsylvania
2023-01-24,326684749.8857143,Beverages,Pennsylvania
2023-01-25,327418522.32857144,Beverages,Pennsylvania
2023-01-26,328152294.7714285,Beverages,Pennsylvania
2023-01-27,328886067.2142857,Beverages,Pennsylvania
2023-01-28,329619839.6571428,Beverages,Pennsylvania
2023-01-29,330353612.09999996,Beverages,Pennsylvania
2023-01-30,334041463.51666665,Beverages,Pennsylvania
2023-01-31,337729314.93333334,Beverages,Pennsylvania
2023-02-01,341417166.35,Beverages,Pennsylvania
2023-02-02,345105017.76666665,Beverages,Pennsylvania
2023-02-03,348792869.18333334,Beverages,Pennsylvania
2023-02-04,352480720.6,Beverages,Pennsylvania
2023-02-05,351488575.54,Beverages,Pennsylvania
2023-02-06,350496430.48,Beverages,Pennsylvania
2023-02-07,349504285.42,Beverages,Pennsylvania
2023-02-08,348512140.36,Beverages,Pennsylvania
2023-02-09,347519995.3,Beverages,Pennsylvania
2023-02-10,346527850.24,Beverages,Pennsylvania
2023-02-11,345535705.18,Beverages,Pennsylvania
2023-02-12,344543560.12000006,Beverages,Pennsylvania
2023-02-13,343551415.06000006,Beverages,Pennsylvania
2023-02-14,342559270.00000006,Beverages,Pennsylvania
2023-02-15,341567124.94000006,Beverages,Pennsylvania
2023-02-16,340574979.88000005,Beverages,Pennsylvania
2023-02-17,339582834.82000005,Beverages,Pennsylvania
2023-02-18,338590689.76000005,Beverages,Pennsylvania
2023-02-19,337598544.70000005,Beverages,Pennsylvania
2023-02-20,338237955.70000005,Beverages,Pennsylvania
2023-02-21,338877366.70000005,Beverages,Pennsylvania
2023-02-22,339516777.70000005,Beverages,Pennsylvania
2023-02-23,340156188.70000005,Beverages,Pennsylvania
2023-02-24,340795599.70000005,Beverages,Pennsylvania
2023-02-25,341435010.70000005,Beverages,Pennsylvania
2023-02-26,342074421.70000005,Beverages,Pennsylvania
2023-02-27,343577107.9380953,Beverages,Pennsylvania
2023-02-28,345079794.1761905,Beverages,Pennsylvania
2023-03-01,346582480.4142858,Beverages,Pennsylvania
2023-03-02,348085166.652381,Beverages,Pennsylvania
2023-03-03,349587852.8904762,Beverages,Pennsylvania
2023-03-04,351090539.12857145,Beverages,Pennsylvania
2023-03-05,352593225.3666667,Beverages,Pennsylvania
2023-03-06,354095911.60476196,Beverages,Pennsylvania
2023-03-07,355598597.8428572,Beverages,Pennsylvania
2023-03-08,357101284.0809524,Beverages,Pennsylvania
2023-03-09,358603970.31904763,Beverages,Pennsylvania
2023-03-10,360106656.55714285,Beverages,Pennsylvania
2023-03-11,361609342.79523814,Beverages,Pennsylvania
2023-03-12,363112029.03333336,Beverages,Pennsylvania
2023-03-13,364614715.2714286,Beverages,Pennsylvania
2023-03-14,366117401.5095238,Beverages,Pennsylvania
2023-03-15,367620087.74761903,Beverages,Pennsylvania
2023-03-16,369122773.98571426,Beverages,Pennsylvania
2023-03-17,370625460.22380954,Beverages,Pennsylvania
2023-03-18,372128146.46190476,Beverages,Pennsylvania
2023-03-19,373630832.7,Beverages,Pennsylvania
2023-03-20,369010299.21428573,Beverages,Pennsylvania
2023-03-21,364389765.7285714,Beverages,Pennsylvania
2023-03-22,359769232.24285716,Beverages,Pennsylvania
2023-03-23,355148698.7571429,Beverages,Pennsylvania
2023-03-24,350528165.27142864,Beverages,Pennsylvania
2023-03-25,345907631.7857143,Beverages,Pennsylvania
2023-03-26,341287098.3000001,Beverages,Pennsylvania
2023-03-27,342674702.7571429,Beverages,Pennsylvania
2023-03-28,344062307.2142858,Beverages,Pennsylvania
2023-03-29,345449911.6714286,Beverages,Pennsylvania
2023-03-30,346837516.1285715,Beverages,Pennsylvania
2023-03-31,348225120.58571434,Beverages,Pennsylvania
2023-04-01,349612725.04285717,Beverages,Pennsylvania
2023-04-02,351000329.50000006,Beverages,Pennsylvania
2023-04-03,352387933.9571429,Beverages,Pennsylvania
2023-04-04,353775538.4142857,Beverages,Pennsylvania
2023-04-05,355163142.8714286,Beverages,Pennsylvania
2023-04-06,356550747.32857144,Beverages,Pennsylvania
2023-04-07,357938351.7857143,Beverages,Pennsylvania
2023-04-08,359325956.24285716,Beverages,Pennsylvania
2023-04-09,360713560.7,Beverages,Pennsylvania
2023-04-10,362101165.1571429,Beverages,Pennsylvania
2023-04-11,363488769.6142857,Beverages,Pennsylvania
2023-04-12,364876374.07142854,Beverages,Pennsylvania
2023-04-13,366263978.5285714,Beverages,Pennsylvania
2023-04-14,367651582.98571426,Beverages,Pennsylvania
2023-04-15,369039187.44285715,Beverages,Pennsylvania
2023-04-16,370426791.9,Beverages,Pennsylvania
2023-04-17,368805023.7285714,Beverages,Pennsylvania
2023-04-18,367183255.55714285,Beverages,Pennsylvania
2023-04-19,365561487.3857143,Beverages,Pennsylvania
2023-04-20,363939719.2142857,Beverages,Pennsylvania
2023-04-21,362317951.0428571,Beverages,Pennsylvania
2023-04-22,360696182.87142855,Beverages,Pennsylvania
2023-04-23,359074414.7,Beverages,Pennsylvania
2023-04-24,359354815.9142857,Beverages,Pennsylvania
2023-04-25,359635217.1285714,Beverages,Pennsylvania
2023-04-26,359915618.3428571,Beverages,Pennsylvania
2023-04-27,360196019.55714285,Beverages,Pennsylvania
2023-04-28,360476420.7714286,Beverages,Pennsylvania
2023-04-29,360756821.98571426,Beverages,Pennsylvania
2023-04-30,361037223.2,Beverages,Pennsylvania
2023-05-01,348036978.2,Beverages,Pennsylvania
2023-05-02,335036733.2,Beverages,Pennsylvania
2023-05-03,354015328.90000004,Beverages,Pennsylvania
2023-05-04,354271179.14126986,Beverages,Pennsylvania
2023-05-05,354527029.3825397,Beverages,Pennsylvania
2023-05-06,354782879.6238096,Beverages,Pennsylvania
2023-05-07,355038729.8650794,Beverages,Pennsylvania
2023-05-08,355294580.10634923,Beverages,Pennsylvania
2023-05-09,355550430.34761906,Beverages,Pennsylvania
2023-05-10,355806280.58888894,Beverages,Pennsylvania
2023-05-11,356062130.83015877,Beverages,Pennsylvania
2023-05-12,356317981.0714286,Beverages,Pennsylvania
2023-05-13,356573831.3126984,Beverages,Pennsylvania
